COUNTRY,POSTAL_CODE,CITY,STATE
RO,520072,Sfântu Gheorghe,Covasna
RO,520076,Sfântu Gheorghe,Covasna
RO,520077,Sfântu Gheorghe,Covasna
RO,520080,Sfântu Gheorghe,Covasna
RO,520081,Sfântu Gheorghe,Covasna
RO,520082,Sfântu Gheorghe,Covasna
RO,520085,Sfântu Gheorghe,Covasna
RO,520086,Sfântu Gheorghe,Covasna
RO,520089,Sfântu Gheorghe,Covasna
RO,520090,Sfântu Gheorghe,Covasna
RO,520092,Sfântu Gheorghe,Covasna
RO,520093,Sfântu Gheorghe,Covasna
RO,525100,Baraolt,Covasna
RO,525101,Biborţeni,Covasna
RO,525102,Bodoş,Covasna
RO,525103,Căpeni,Covasna
RO,525104,Micloşoara,Covasna
RO,525105,Racoşul de Sus,Covasna
RO,525200,Covasna,Covasna
RO,525201,Chiuruş,Covasna
RO,525300,Întorsura Buzăului,Covasna
RO,525301,Brădet,Covasna
RO,525302,Floroaia,Covasna
RO,525303,Scrădoasa,Covasna
RO,525400,Târgu Secuiesc,Covasna
RO,525401,Lunga,Covasna
RO,527005,Aita Mare,Covasna
RO,527006,Aita Medie,Covasna
RO,527010,Barcani,Covasna
RO,527011,Lădăuţi,Covasna
RO,527012,Sărămaş,Covasna
RO,527015,Băţani,Covasna
RO,527016,Aita Seacă,Covasna
RO,527017,Băţanii Mici,Covasna
RO,527018,Herculian,Covasna
RO,527019,Ozunca-Băi,Covasna
RO,527020,Băţanii Mari,Covasna
RO,527030,Belin,Covasna
RO,527031,Belin-Vale,Covasna
RO,527035,Bodoc,Covasna
RO,527036,Olteni,Covasna
RO,527037,Zălan,Covasna
RO,527040,Boroşneu Mare,Covasna
RO,527041,Boroşneu Mic,Covasna
RO,527042,Dobolii de Sus,Covasna
RO,527043,Leţ,Covasna
RO,527044,Ţufalău,Covasna
RO,527046,Valea Mică,Covasna
RO,527050,Brateş,Covasna
RO,527051,Pachia,Covasna
RO,527052,Telechia,Covasna
RO,527055,Brăduţ,Covasna
RO,527056,Doboşeni,Covasna
RO,527057,Filia,Covasna
RO,527058,Tălişoara,Covasna
RO,527060,Breţcu,Covasna
RO,527061,Mărtănuş,Covasna
RO,527062,Oituz,Covasna
RO,527065,Catalina,Covasna
RO,527066,Hătuica,Covasna
RO,527067,Imeni,Covasna
RO,527068,Mărcuşa,Covasna
RO,527069,Mărtineni,Covasna
RO,527070,Cernat,Covasna
RO,527071,Albiş,Covasna
RO,527072,Icafalău,Covasna
RO,527075,Chichiş,Covasna
RO,527076,Băcel,Covasna
RO,527080,Comandău,Covasna
RO,527085,Dobârlău,Covasna
RO,527086,Lunca Mărcuşului,Covasna
RO,527087,Mărcuş,Covasna
RO,527088,Valea Dobârlăului,Covasna
RO,527090,Ghelinţa,Covasna
RO,527091,Harale,Covasna
RO,527095,Ghidfalău,Covasna
RO,527096,Angheluş,Covasna
RO,527097,Fotoş,Covasna
RO,527098,Zoltan,Covasna
RO,527100,Hăghig,Covasna
RO,527101,Iarăş,Covasna
RO,527105,Ilieni,Covasna
RO,527106,Dobolii de Jos,Covasna
RO,527107,Sâncraiu,Covasna
RO,527110,Lemnia,Covasna
RO,527111,Lutoasa,Covasna
RO,527112,Mereni,Covasna
RO,527115,Micfalău,Covasna
RO,527116,Bixad,Covasna
RO,527117,Malnaş,Covasna
RO,527118,Malnaş-Băi,Covasna
RO,527119,Valea Zălanului,Covasna
RO,527120,Moacşa,Covasna
RO,527121,Dalnic,Covasna
RO,527122,Pădureni,Covasna
RO,527125,Ojdula,Covasna
RO,527126,Hilib,Covasna
RO,527130,Ozun,Covasna
RO,527131,Bicfalău,Covasna
RO,527132,Lisnău,Covasna
RO,527133,Lisnău-Vale,Covasna
RO,527134,Lunca Ozunului,Covasna
RO,527136,Măgheruş,Covasna
RO,527137,Sântionlunca,Covasna
RO,527140,Poian,Covasna
RO,527141,Belani,Covasna
RO,527142,Cărpinenii,Covasna
RO,527143,Estelnic,Covasna
RO,527144,Valea Scurtă,Covasna
RO,527145,Reci,Covasna
RO,527146,Aninoasa,Covasna
RO,527147,Bita,Covasna
RO,527148,Saciova,Covasna
RO,527150,Sânzieni,Covasna
RO,527151,Caşinu Mic,Covasna
RO,527152,Petriceni,Covasna
RO,527153,Valea Seacă,Covasna
RO,527155,Sita Buzăului,Covasna
RO,527156,Crasna,Covasna
RO,527157,Merişor,Covasna
RO,527158,Zăbrătău,Covasna
RO,527160,Turia,Covasna
RO,527161,Alungeni,Covasna
RO,527165,Valea Crişului,Covasna
RO,527166,Arcuş,Covasna
RO,527167,Calnic,Covasna
RO,527170,Valea Mare,Covasna
RO,527175,Vâlcele,Covasna
RO,527176,Araci,Covasna
RO,527177,Ariuşd,Covasna
RO,527178,Hetea,Covasna
RO,527180,Vârghiş,Covasna
RO,527185,Zagon,Covasna
RO,527186,Păpăuţi,Covasna
RO,527190,Zăbala,Covasna
RO,527191,Peteni,Covasna
RO,527192,Surcea,Covasna
RO,527193,Tamaşfalău,Covasna
RO,130001,Priseaca,Dâmboviţa
RO,130002,Târgovişte,Dâmboviţa
RO,130003,Târgovişte,Dâmboviţa
RO,130004,Târgovişte,Dâmboviţa
RO,130007,Târgovişte,Dâmboviţa
RO,130008,Târgovişte,Dâmboviţa
RO,130009,Târgovişte,Dâmboviţa
RO,130010,Târgovişte,Dâmboviţa
RO,130011,Târgovişte,Dâmboviţa
RO,130012,Târgovişte,Dâmboviţa
RO,130015,Târgovişte,Dâmboviţa
RO,130016,Târgovişte,Dâmboviţa
RO,130017,Târgovişte,Dâmboviţa
RO,130018,Târgovişte,Dâmboviţa
RO,130021,Târgovişte,Dâmboviţa
RO,130022,Târgovişte,Dâmboviţa
RO,130023,Târgovişte,Dâmboviţa
RO,130024,Târgovişte,Dâmboviţa
RO,130025,Târgovişte,Dâmboviţa
RO,130028,Târgovişte,Dâmboviţa
RO,130029,Târgovişte,Dâmboviţa
RO,130030,Târgovişte,Dâmboviţa
RO,130031,Târgovişte,Dâmboviţa
RO,130034,Târgovişte,Dâmboviţa
RO,130035,Târgovişte,Dâmboviţa
RO,130036,Târgovişte,Dâmboviţa
RO,130037,Târgovişte,Dâmboviţa
RO,130038,Târgovişte,Dâmboviţa
RO,130041,Târgovişte,Dâmboviţa
RO,130042,Târgovişte,Dâmboviţa
RO,130043,Târgovişte,Dâmboviţa
RO,130044,Târgovişte,Dâmboviţa
RO,130045,Târgovişte,Dâmboviţa
RO,130048,Târgovişte,Dâmboviţa
RO,130049,Târgovişte,Dâmboviţa
RO,130050,Târgovişte,Dâmboviţa
RO,130051,Târgovişte,Dâmboviţa
RO,130052,Târgovişte,Dâmboviţa
RO,130055,Târgovişte,Dâmboviţa
RO,130056,Târgovişte,Dâmboviţa
RO,130059,Târgovişte,Dâmboviţa
RO,130060,Târgovişte,Dâmboviţa
RO,130061,Târgovişte,Dâmboviţa
RO,130062,Târgovişte,Dâmboviţa
RO,130065,Târgovişte,Dâmboviţa
RO,130066,Târgovişte,Dâmboviţa
RO,130067,Târgovişte,Dâmboviţa
RO,130070,Târgovişte,Dâmboviţa
RO,130071,Târgovişte,Dâmboviţa
RO,130072,Târgovişte,Dâmboviţa
RO,130073,Târgovişte,Dâmboviţa
RO,130076,Târgovişte,Dâmboviţa
RO,130077,Târgovişte,Dâmboviţa
RO,130078,Târgovişte,Dâmboviţa
RO,130081,Târgovişte,Dâmboviţa
RO,130082,Târgovişte,Dâmboviţa
RO,130083,Târgovişte,Dâmboviţa
RO,130086,Târgovişte,Dâmboviţa
RO,130087,Târgovişte,Dâmboviţa
RO,130088,Târgovişte,Dâmboviţa
RO,130089,Târgovişte,Dâmboviţa
RO,130092,Târgovişte,Dâmboviţa
RO,130093,Târgovişte,Dâmboviţa
RO,130094,Târgovişte,Dâmboviţa
RO,130095,Târgovişte,Dâmboviţa
RO,130098,Târgovişte,Dâmboviţa
RO,130099,Târgovişte,Dâmboviţa
RO,130100,Târgovişte,Dâmboviţa
RO,130101,Târgovişte,Dâmboviţa
RO,130104,Târgovişte,Dâmboviţa
RO,130105,Târgovişte,Dâmboviţa
RO,130108,Târgovişte,Dâmboviţa
RO,130109,Târgovişte,Dâmboviţa
RO,130110,Târgovişte,Dâmboviţa
RO,130111,Târgovişte,Dâmboviţa
RO,130114,Târgovişte,Dâmboviţa
RO,130115,Târgovişte,Dâmboviţa
RO,130116,Târgovişte,Dâmboviţa
RO,130120,Târgovişte,Dâmboviţa
RO,130121,Târgovişte,Dâmboviţa
RO,130122,Târgovişte,Dâmboviţa
RO,130125,Târgovişte,Dâmboviţa
RO,130126,Târgovişte,Dâmboviţa
RO,130127,Târgovişte,Dâmboviţa
RO,130128,Târgovişte,Dâmboviţa
RO,130131,Târgovişte,Dâmboviţa
RO,130132,Târgovişte,Dâmboviţa
RO,130135,Târgovişte,Dâmboviţa
RO,130136,Târgovişte,Dâmboviţa
RO,130137,Târgovişte,Dâmboviţa
RO,130140,Târgovişte,Dâmboviţa
RO,130141,Târgovişte,Dâmboviţa
RO,130142,Târgovişte,Dâmboviţa
RO,130143,Târgovişte,Dâmboviţa
RO,130144,Târgovişte,Dâmboviţa
RO,130145,Târgovişte,Dâmboviţa
RO,130146,Târgovişte,Dâmboviţa
RO,130148,Târgovişte,Dâmboviţa
RO,130149,Târgovişte,Dâmboviţa
RO,130150,Târgovişte,Dâmboviţa
RO,130153,Târgovişte,Dâmboviţa
RO,130154,Târgovişte,Dâmboviţa
RO,130155,Târgovişte,Dâmboviţa
RO,130158,Târgovişte,Dâmboviţa
RO,130159,Târgovişte,Dâmboviţa
RO,130160,Târgovişte,Dâmboviţa
RO,130163,Târgovişte,Dâmboviţa
RO,130164,Târgovişte,Dâmboviţa
RO,130167,Târgovişte,Dâmboviţa
RO,130168,Târgovişte,Dâmboviţa
RO,130169,Târgovişte,Dâmboviţa
RO,135100,Fieni,Dâmboviţa
RO,135101,Berevoeşti,Dâmboviţa
RO,135102,Costeşti,Dâmboviţa
RO,135200,Găeşti,Dâmboviţa
RO,135300,Moreni,Dâmboviţa
RO,135400,Pucioasa,Dâmboviţa
RO,135401,Bela,Dâmboviţa
RO,135402,Diaconeşti,Dâmboviţa
RO,135403,Glodeni (Pucioasa),Dâmboviţa
RO,135404,Malurile,Dâmboviţa
RO,135405,Miculeşti,Dâmboviţa
RO,135406,Pucioasa-Sat,Dâmboviţa
RO,135500,Titu,Dâmboviţa
RO,135501,Fusea,Dâmboviţa
RO,135502,Hagioaica,Dâmboviţa
RO,135503,Mereni (Titu),Dâmboviţa
RO,135504,Plopu,Dâmboviţa
RO,135505,Sălcuţa,Dâmboviţa
RO,137005,Aninoasa,Dâmboviţa
RO,137006,Săteni,Dâmboviţa
RO,137007,Viforâta,Dâmboviţa
RO,137010,Băleni,Dâmboviţa
RO,137011,Băleni-Sârbi,Dâmboviţa
RO,137015,Băleni-Români,Dâmboviţa
RO,137020,Bărbuleţu,Dâmboviţa
RO,137021,Aluniş,Dâmboviţa
RO,137022,Cetăţuia,Dâmboviţa
RO,137023,După Deal,Dâmboviţa
RO,137024,Gura Bărbuleţului,Dâmboviţa
RO,137025,Râu Alb,Dâmboviţa
RO,137026,Pietrari,Dâmboviţa
RO,137027,Râu Alb de Jos,Dâmboviţa
RO,137028,Râu Alb de Sus,Dâmboviţa
RO,137029,Şipot,Dâmboviţa
RO,137031,Valea,Dâmboviţa
RO,137035,Bezdead,Dâmboviţa
RO,137036,Broşteni (Bezdead),Dâmboviţa
RO,137037,Costişata,Dâmboviţa
RO,137038,Măgura (Bezdead),Dâmboviţa
RO,137039,Tunari,Dâmboviţa
RO,137041,Valea Morii,Dâmboviţa
RO,137045,Bilciureşti,Dâmboviţa
RO,137046,Suseni-Socetu,Dâmboviţa
RO,137050,Braniştea,Dâmboviţa
RO,137051,Dâmbovicioara,Dâmboviţa
RO,137052,Săveşti,Dâmboviţa
RO,137055,Brăneşti,Dâmboviţa
RO,137056,Priboiu (Brăneşti),Dâmboviţa
RO,137060,Brezoaele,Dâmboviţa
RO,137061,Brezoaia,Dâmboviţa
RO,137065,Buciumeni,Dâmboviţa
RO,137066,Dealu Mare,Dâmboviţa
RO,137067,Valea Leurzii,Dâmboviţa
RO,137070,Bucşani,Dâmboviţa
RO,137071,Hăbeni,Dâmboviţa
RO,137072,Racoviţa,Dâmboviţa
RO,137073,Răţoaia,Dâmboviţa
RO,137075,Butimanu,Dâmboviţa
RO,137076,Bărbuceanu,Dâmboviţa
RO,137077,Lucianca,Dâmboviţa
RO,137078,Ungureni (Butimanu),Dâmboviţa
RO,137080,Cândeşti,Dâmboviţa
RO,137081,Aninoşani,Dâmboviţa
RO,137082,Cândeşti-Deal,Dâmboviţa
RO,137083,Cândeşti-Vale,Dâmboviţa
RO,137084,Dragodăneşti,Dâmboviţa
RO,137086,Valea Mare (Cândeşti),Dâmboviţa
RO,137090,Ciocăneşti,Dâmboviţa
RO,137091,Creţu,Dâmboviţa
RO,137092,Decindea,Dâmboviţa
RO,137093,Urziceanca,Dâmboviţa
RO,137094,Vizureşti,Dâmboviţa
RO,137095,Cobia,Dâmboviţa
RO,137096,Blidari,Dâmboviţa
RO,137097,Călugăreni (Cobia),Dâmboviţa
RO,137098,Căpşuna,Dâmboviţa
RO,137099,Cobiuţa,Dâmboviţa
RO,137101,Crăciuneşti,Dâmboviţa
RO,137102,Frasin-Deal,Dâmboviţa
RO,137103,Frasin-Vale,Dâmboviţa
RO,137104,Gherghiţeşti,Dâmboviţa
RO,137106,Mănăstirea,Dâmboviţa
RO,137107,Mislea,Dâmboviţa
RO,137115,Cojasca,Dâmboviţa
RO,137116,Fântânele,Dâmboviţa
RO,137117,Iazu,Dâmboviţa
RO,137120,Comişani,Dâmboviţa
RO,137121,Lazuri,Dâmboviţa
RO,137125,Conţeşti,Dâmboviţa
RO,137126,Bălteni,Dâmboviţa
RO,137127,Boteni,Dâmboviţa
RO,137128,Călugăreni (Conţeşti),Dâmboviţa
RO,137129,Crângaşi,Dâmboviţa
RO,137131,Gămăneşti,Dâmboviţa
RO,137132,Heleşteu,Dâmboviţa
RO,137133,Mereni (Conţeşti),Dâmboviţa
RO,137135,Corbii Mari,Dâmboviţa
RO,137136,Bărăceni,Dâmboviţa
RO,137137,Grozăveşti,Dâmboviţa
RO,137138,Moara din Groapă,Dâmboviţa
RO,137139,Petreşti (Corbii Mari),Dâmboviţa
RO,137141,Podu Corbencii,Dâmboviţa
RO,137142,Satu Nou,Dâmboviţa
RO,137143,Ungureni (Corbii Mari),Dâmboviţa
RO,137144,Vadu Stanchii,Dâmboviţa
RO,137145,Cornăţelu,Dâmboviţa
RO,137146,Alunişu,Dâmboviţa
RO,137147,Bolovani,Dâmboviţa
RO,137148,Corni,Dâmboviţa
RO,137149,Slobozia,Dâmboviţa
RO,137150,Corneşti,Dâmboviţa
RO,137151,Bujoreanca,Dâmboviţa
RO,137152,Cătunu (Corneşti),Dâmboviţa
RO,137153,Cristeasca,Dâmboviţa
RO,137154,Crivăţu,Dâmboviţa
RO,137156,Frasinu,Dâmboviţa
RO,137157,Hodărăşti,Dâmboviţa
RO,137158,Ibrianu,Dâmboviţa
RO,137159,Postârnacu,Dâmboviţa
RO,137161,Ungureni (Corneşti),Dâmboviţa
RO,137165,Costeştii din Vale,Dâmboviţa
RO,137166,Mărunţişu,Dâmboviţa
RO,137167,Tomşani,Dâmboviţa
RO,137170,Crângurile,Dâmboviţa
RO,137171,Băduleşti,Dâmboviţa
RO,137172,Crângurile de Jos,Dâmboviţa
RO,137173,Crângurile de Sus,Dâmboviţa
RO,137174,Pătroaia-Deal,Dâmboviţa
RO,137176,Pătroaia-Vale,Dâmboviţa
RO,137177,Potlogeni-Vale,Dâmboviţa
RO,137178,Răţeşti,Dâmboviţa
RO,137179,Voia,Dâmboviţa
RO,137180,Crevedia,Dâmboviţa
RO,137181,Cocani,Dâmboviţa
RO,137182,Dârza,Dâmboviţa
RO,137183,Mânăstirea,Dâmboviţa
RO,137184,Samurcaşi,Dâmboviţa
RO,137185,Dărmăneşti,Dâmboviţa
RO,137186,Mărginenii de Sus,Dâmboviţa
RO,137187,Vlădeni,Dâmboviţa
RO,137190,Dobra,Dâmboviţa
RO,137191,Mărceşti,Dâmboviţa
RO,137195,Doiceşti,Dâmboviţa
RO,137200,Dragodana,Dâmboviţa
RO,137201,Boboci,Dâmboviţa
RO,137202,Burduca,Dâmboviţa
RO,137203,Cuparu,Dâmboviţa
RO,137204,Pădureni,Dâmboviţa
RO,137206,Picior de Munte,Dâmboviţa
RO,137207,Străoşti,Dâmboviţa
RO,137210,Dragomireşti,Dâmboviţa
RO,137211,Decindeni,Dâmboviţa
RO,137212,Geangoeşti,Dâmboviţa
RO,137213,Mogoşeşti,Dâmboviţa
RO,137214,Râncăciov,Dâmboviţa
RO,137216,Ungureni (Dragomireşti),Dâmboviţa
RO,137220,Finta,Dâmboviţa
RO,137221,Bechineşti,Dâmboviţa
RO,137222,Finta Mare,Dâmboviţa
RO,137223,Finta Veche,Dâmboviţa
RO,137224,Gheboaia,Dâmboviţa
RO,137225,Glodeni,Dâmboviţa
RO,137226,Guşoiu,Dâmboviţa
RO,137227,Lăculeţe,Dâmboviţa
RO,137228,Livezile (Glodeni),Dâmboviţa
RO,137229,Malu Mierii,Dâmboviţa
RO,137231,Schela,Dâmboviţa
RO,137235,Gura Foii,Dâmboviţa
RO,137236,Bumbuia,Dâmboviţa
RO,137237,Catanele,Dâmboviţa
RO,137238,Făgetu,Dâmboviţa
RO,137240,Gura Ocniţei,Dâmboviţa
RO,137241,Adânca,Dâmboviţa
RO,137242,Ochiuri,Dâmboviţa
RO,137243,Săcueni,Dâmboviţa
RO,137245,Gura Şuţii,Dâmboviţa
RO,137246,Sperieţeni,Dâmboviţa
RO,137250,Hulubeşti,Dâmboviţa
RO,137251,Butoiu de Jos,Dâmboviţa
RO,137252,Butoiu de Sus,Dâmboviţa
RO,137253,Măgura (Hulubeşti),Dâmboviţa
RO,137254,Valea Dadei,Dâmboviţa
RO,137255,I. L. Caragiale,Dâmboviţa
RO,137256,Ghirdoveni,Dâmboviţa
RO,137257,Mija,Dâmboviţa
RO,137260,Iedera,Dâmboviţa
RO,137261,Colibaşi,Dâmboviţa
RO,137262,Cricovu Dulce,Dâmboviţa
RO,137263,Iedera de Jos,Dâmboviţa
RO,137264,Iedera de Sus,Dâmboviţa
RO,137265,Lucieni,Dâmboviţa
RO,137266,Olteni (Lucieni),Dâmboviţa
RO,137267,Raciu,Dâmboviţa
RO,137268,Siliştea (Raciu),Dâmboviţa
RO,137269,Şuţa Seacă,Dâmboviţa
RO,137270,Ludeşti,Dâmboviţa
RO,137271,Miloşari,Dâmboviţa
RO,137272,Potocelu,Dâmboviţa
RO,137273,Scheiu de Jos,Dâmboviţa
RO,137274,Scheiu de Sus,Dâmboviţa
RO,137276,Teleşti,Dâmboviţa
RO,137280,Lunguleţu,Dâmboviţa
RO,137281,Oreasca,Dâmboviţa
RO,137282,Serdanu,Dâmboviţa
RO,137285,Malu cu Flori,Dâmboviţa
RO,137286,Capu Coastei,Dâmboviţa
RO,137287,Copăceni,Dâmboviţa
RO,137288,Micloşanii Mari,Dâmboviţa
RO,137289,Micloşanii Mici,Dâmboviţa
RO,137290,Măneşti,Dâmboviţa
RO,137291,Drăgăeşti-Pământeni,Dâmboviţa
RO,137292,Drăgăeşti-Ungureni,Dâmboviţa
RO,137295,Mătăsaru,Dâmboviţa
RO,137296,Creţuleşti,Dâmboviţa
RO,137297,Odaia Turcului,Dâmboviţa
RO,137298,Poroinica,Dâmboviţa
RO,137299,Puţu cu Salcie,Dâmboviţa
RO,137301,Sălcioara (Mătăsaru),Dâmboviţa
RO,137302,Teţcoiu,Dâmboviţa
RO,137305,Mogoşani,Dâmboviţa
RO,137306,Chirca,Dâmboviţa
RO,137307,Cojocaru,Dâmboviţa
RO,137308,Merii,Dâmboviţa
RO,137309,Zăvoiu,Dâmboviţa
RO,137310,Moroeni,Dâmboviţa
RO,137311,Dobreşti,Dâmboviţa
RO,137312,Glod,Dâmboviţa
RO,137313,Lunca (Moroeni),Dâmboviţa
RO,137314,Muşcel,Dâmboviţa
RO,137316,Pucheni (Moroeni),Dâmboviţa
RO,137320,Morteni,Dâmboviţa
RO,137321,Neajlovu,Dâmboviţa
RO,137325,Moţăieni,Dâmboviţa
RO,137326,Cucuteni,Dâmboviţa
RO,137330,Niculeşti,Dâmboviţa
RO,137331,Ciocănari,Dâmboviţa
RO,137332,Movila (Niculeşti),Dâmboviţa
RO,137335,Nucet,Dâmboviţa
RO,137336,Cazaci,Dâmboviţa
RO,137337,Ilfoveni,Dâmboviţa
RO,137340,Ocniţa,Dâmboviţa
RO,137345,Odobeşti,Dâmboviţa
RO,137346,Brâncoveanu,Dâmboviţa
RO,137347,Crovu,Dâmboviţa
RO,137348,Miuleşti,Dâmboviţa
RO,137349,Zidurile,Dâmboviţa
RO,137350,Petreşti,Dâmboviţa
RO,137351,Coada Izvorului,Dâmboviţa
RO,137352,Ghergheşti,Dâmboviţa
RO,137353,Greci,Dâmboviţa
RO,137354,Ioneşti,Dâmboviţa
RO,137356,Potlogeni-Deal,Dâmboviţa
RO,137357,Puntea de Greci,Dâmboviţa
RO,137360,Pietroşiţa,Dâmboviţa
RO,137361,Dealu Frumos,Dâmboviţa
RO,137365,Poiana,Dâmboviţa
RO,137366,Poieniţa,Dâmboviţa
RO,137370,Potlogi,Dâmboviţa
RO,137371,Pitaru,Dâmboviţa
RO,137372,Podu Cristinii,Dâmboviţa
RO,137373,Româneşti,Dâmboviţa
RO,137374,Vlăsceni,Dâmboviţa
RO,137375,Produleşti,Dâmboviţa
RO,137376,Broşteni (Produleşti),Dâmboviţa
RO,137377,Costeştii din Deal,Dâmboviţa
RO,137380,Pucheni,Dâmboviţa
RO,137381,Brădăţel,Dâmboviţa
RO,137382,Meişoare,Dâmboviţa
RO,137383,Valea Largă,Dâmboviţa
RO,137384,Vârfureni,Dâmboviţa
RO,137385,Răcari,Dâmboviţa
RO,137386,Bălăneşti,Dâmboviţa
RO,137387,Colacu,Dâmboviţa
RO,137388,Ghergani,Dâmboviţa
RO,137389,Ghimpaţi,Dâmboviţa
RO,137391,Mavrodin,Dâmboviţa
RO,137392,Săbieşti,Dâmboviţa
RO,137393,Stăneşti,Dâmboviţa
RO,137395,Răzvad,Dâmboviţa
RO,137396,Gorgota,Dâmboviţa
RO,137397,Valea Voievozilor,Dâmboviţa
RO,137400,Runcu,Dâmboviţa
RO,137401,Bădeni,Dâmboviţa
RO,137402,Brebu,Dâmboviţa
RO,137403,Ferestre,Dâmboviţa
RO,137404,Piatra,Dâmboviţa
RO,137406,Siliştea (Runcu),Dâmboviţa
RO,137410,Sălcioara,Dâmboviţa
RO,137411,Băneşti,Dâmboviţa
RO,137412,Cătunu (Sălcioara),Dâmboviţa
RO,137413,Cuza Vodă,Dâmboviţa
RO,137414,Ghineşti,Dâmboviţa
RO,137416,Mircea Vodă,Dâmboviţa
RO,137417,Moara Nouă,Dâmboviţa
RO,137418,Movila (Sălcioara),Dâmboviţa
RO,137419,Podu Rizii,Dâmboviţa
RO,137420,Slobozia Moară,Dâmboviţa
RO,137425,Şelaru,Dâmboviţa
RO,137426,Fierbinţi,Dâmboviţa
RO,137427,Glogoveanu,Dâmboviţa
RO,137430,Şotânga,Dâmboviţa
RO,137431,Teiş,Dâmboviţa
RO,137435,Tărtăşeşti,Dâmboviţa
RO,137436,Bâldana,Dâmboviţa
RO,137437,Gulia,Dâmboviţa
RO,137440,Tătărani,Dâmboviţa
RO,137441,Căprioru,Dâmboviţa
RO,137442,Gheboieni,Dâmboviţa
RO,137443,Priboiu (Tătărani),Dâmboviţa
RO,137445,Ulieşti,Dâmboviţa
RO,137446,Croitori,Dâmboviţa
RO,137447,Hanu lui Pală,Dâmboviţa
RO,137448,Jugureni,Dâmboviţa
RO,137449,Mânăstioara,Dâmboviţa
RO,137451,Olteni (Ulieşti),Dâmboviţa
RO,137452,Ragu,Dâmboviţa
RO,137453,Stavropolia,Dâmboviţa
RO,137455,Ulmi,Dâmboviţa
RO,137456,Colanu,Dâmboviţa
RO,137457,Dimoiu,Dâmboviţa
RO,137458,Dumbrava,Dâmboviţa
RO,137459,Matraca,Dâmboviţa
RO,137461,Nisipurile,Dâmboviţa
RO,137462,Udreşti,Dâmboviţa
RO,137463,Viişoara,Dâmboviţa
RO,137465,Valea Lungă,Dâmboviţa
RO,137466,Băceşti,Dâmboviţa
RO,137467,Izvoru (Valea Lungă),Dâmboviţa
RO,137468,Moşia Mică,Dâmboviţa
RO,137469,Şerbăneasa,Dâmboviţa
RO,137471,Ştubeie Tisa,Dâmboviţa
RO,137472,Valea Lungă-Gorgota,Dâmboviţa
RO,137473,Valea Lungă-Ogrea,Dâmboviţa
RO,137474,Valea Mare (Valea Lungă),Dâmboviţa
RO,137475,Valea Lungă-Cricov,Dâmboviţa
RO,137476,Valea lui Dan,Dâmboviţa
RO,137485,Valea Mare,Dâmboviţa
RO,137486,Feţeni,Dâmboviţa
RO,137487,Gârleni,Dâmboviţa
RO,137488,Livezile (Valea Mare),Dâmboviţa
RO,137489,Saru,Dâmboviţa
RO,137491,Stratoneşti,Dâmboviţa
RO,137492,Valea Caselor,Dâmboviţa
RO,137495,Văcăreşti,Dâmboviţa
RO,137496,Brăteştii de Jos,Dâmboviţa
RO,137497,Bungetu,Dâmboviţa
RO,137498,Perşinari,Dâmboviţa
RO,137500,Văleni-Dâmboviţa,Dâmboviţa
RO,137501,Mesteacăn,Dâmboviţa
RO,137505,Vârfuri,Dâmboviţa
RO,137506,Cârlăneşti,Dâmboviţa
RO,137507,Cojoiu,Dâmboviţa
RO,137508,Merişoru,Dâmboviţa
RO,137509,Stăteşti,Dâmboviţa
RO,137511,Şuviţa,Dâmboviţa
RO,137512,Ulmetu,Dâmboviţa
RO,137515,Vişina,Dâmboviţa
RO,137516,Broşteni (Vişina),Dâmboviţa
RO,137517,Izvoru (Vişina),Dâmboviţa
RO,137518,Răscăeţi,Dâmboviţa
RO,137519,Vultureanca,Dâmboviţa
RO,137520,Vişineşti,Dâmboviţa
RO,137521,Dospineşti,Dâmboviţa
RO,137522,Sultanu,Dâmboviţa
RO,137523,Urseiu,Dâmboviţa
RO,137525,Voineşti,Dâmboviţa
RO,137526,Gemenea-Brătuleşti,Dâmboviţa
RO,137527,Izvoarele,Dâmboviţa
RO,137528,Lunca (Voineşti),Dâmboviţa
RO,137529,Manga,Dâmboviţa
RO,137531,Mânjina,Dâmboviţa
RO,137532,Onceşti,Dâmboviţa
RO,137533,Suduleni,Dâmboviţa
RO,137535,Vulcana-Băi,Dâmboviţa
RO,137536,Nicolaeşti,Dâmboviţa
RO,137537,Vulcana de Sus,Dâmboviţa
RO,137540,Vulcana-Pandele,Dâmboviţa
RO,137541,Gura Vulcanei,Dâmboviţa
RO,137542,Lăculeţe-Gară,Dâmboviţa
RO,137543,Toculeşti,Dâmboviţa
RO,200001,Făcăi,Dolj
RO,200002,Mofleni,Dolj
RO,200003,Popoveni,Dolj
RO,200004,Şimnicu de Jos,Dolj
RO,200008,Craiova,Dolj
RO,200009,Craiova,Dolj
RO,200010,Craiova,Dolj
RO,200011,Craiova,Dolj
RO,200012,Craiova,Dolj
RO,200016,Craiova,Dolj
RO,200017,Craiova,Dolj
RO,200018,Craiova,Dolj
RO,200019,Craiova,Dolj
RO,200020,Craiova,Dolj
RO,200023,Craiova,Dolj
RO,200024,Craiova,Dolj
RO,200025,Craiova,Dolj
RO,200026,Craiova,Dolj
RO,200027,Craiova,Dolj
RO,200030,Craiova,Dolj
RO,200032,Craiova,Dolj
RO,200033,Craiova,Dolj
RO,200034,Craiova,Dolj
RO,200037,Craiova,Dolj
